nbts,z_h,Te
3288,2791900000,1187700
3289,2792700000,1187800
3290,2793600000,1187900
3291,2794400000,1188000
3292,2795300000,1188100
3293,2796100000,1188300
3294,2797000000,1188400
3295,2797800000,1188500
3296,2798700000,1188600
3297,2799500000,1188700
3298,2800400000,1188900
3299,2801300000,1189000
3300,2802100000,1189100
3301,2803000000,1189200
3302,2803800000,1189300
3303,2804700000,1189500
3304,2805500000,1189600
3305,2806400000,1189700
3306,2807200000,1189800
3307,2808100000,1189900
3308,2808900000,1190100
3309,2809800000,1190200
3310,2810600000,1190300
3311,2811500000,1190400
3312,2812300000,1190500
3313,2813200000,1190700
3314,2814000000,1190800
3315,2814900000,1190900
3316,2815700000,1191000
3317,2816600000,1191100
3318,2817400000,1191300
3319,2818300000,1191400
3320,2819200000,1191500
3321,2820000000,1191600
3322,2820900000,1191700
3323,2821700000,1191800
3324,2822600000,1192000
3325,2823400000,1192100
3326,2824300000,1192200
3327,2825100000,1192300
3328,2826000000,1192400
3329,2826800000,1192600
3330,2827700000,1192700
3331,2828500000,1192800
3332,2829400000,1192900
3333,2830200000,1193000
3334,2831100000,1193200
3335,2831900000,1193300
3336,2832800000,1193400
3337,2833600000,1193500
3338,2834500000,1193600
3339,2835300000,1193800
3340,2836200000,1193900
3341,2837100000,1194000
3342,2837900000,1194100
3343,2838800000,1194200
3344,2839600000,1194300
3345,2840500000,1194500
3346,2841300000,1194600
3347,2842200000,1194700
3348,2843000000,1194800
3349,2843900000,1194900
3350,2844700000,1195100
3351,2845600000,1195200
3352,2846400000,1195300
3353,2847300000,1195400
3354,2848100000,1195500
3355,2849000000,1195700
3356,2849800000,1195800
3357,2850700000,1195900
3358,2851500000,1196000
3359,2852400000,1196100
3360,2853300000,1196200
3361,2854100000,1196400
3362,2855000000,1196500
3363,2855800000,1196600
3364,2856700000,1196700
3365,2857500000,1196800
3366,2858400000,1197000
3367,2859200000,1197100
3368,2860100000,1197200
3369,2860900000,1197300
3370,2861800000,1197400
3371,2862600000,1197600
3372,2863500000,1197700
3373,2864300000,1197800
3374,2865200000,1197900
3375,2866000000,1198000
3376,2866900000,1198100
3377,2867700000,1198300
3378,2868600000,1198400
3379,2869400000,1198500
3380,2870300000,1198600
3381,2871200000,1198700
3382,2872000000,1198900
3383,2872900000,1199000
3384,2873700000,1199100
3385,2874600000,1199200
3386,2875400000,1199300
3387,2876300000,1199400
3388,2877100000,1199600
3389,2878000000,1199700
3390,2878800000,1199800
3391,2879700000,1199900
3392,2880500000,1200000
3393,2881400000,1200200
3394,2882200000,1200300
3395,2883100000,1200400
3396,2883900000,1200500
3397,2884800000,1200600
3398,2885600000,1200700
3399,2886500000,1200900
3400,2887300000,1201000
3401,2888200000,1201100
3402,2889100000,1201200
3403,2889900000,1201300
3404,2890800000,1201400
3405,2891600000,1201600
3406,2892500000,1201700
3407,2893300000,1201800
3408,2894200000,1201900
3409,2895000000,1202000
3410,2895900000,1202200
3411,2896700000,1202300
3412,2897600000,1202400
3413,2898400000,1202500
3414,2899300000,1202600
3415,2900100000,1202700
3416,2901000000,1202900
3417,2901800000,1203000
3418,2902700000,1203100
3419,2903500000,1203200
3420,2904400000,1203300
3421,2905200000,1203400
3422,2906100000,1203600
3423,2907000000,1203700
3424,2907800000,1203800
3425,2908700000,1203900
3426,2909500000,1204000
3427,2910400000,1204100
3428,2911200000,1204300
3429,2912100000,1204400
3430,2912900000,1204500
3431,2913800000,1204600
3432,2914600000,1204700
3433,2915500000,1204900
3434,2916300000,1205000
3435,2917200000,1205100
3436,2918000000,1205200
3437,2918900000,1205300
3438,2919700000,1205400
3439,2920600000,1205600
3440,2921400000,1205700
3441,2922300000,1205800
3442,2923100000,1205900
3443,2924000000,1206000
3444,2924900000,1206100
3445,2925700000,1206300
3446,2926600000,1206400
3447,2927400000,1206500
3448,2928300000,1206600
3449,2929100000,1206700
3450,2930000000,1206800
3451,2930800000,1207000
3452,2931700000,1207100
3453,2932500000,1207200
3454,2933400000,1207300
3455,2934200000,1207400
3456,2935100000,1207500
3457,2935900000,1207700
3458,2936800000,1207800
3459,2937600000,1207900
3460,2938500000,1208000
3461,2939300000,1208100
3462,2940200000,1208200
3463,2941000000,1208400
3464,2941900000,1208500
3465,2942800000,1208600
3466,2943600000,1208700
3467,2944500000,1208800
3468,2945300000,1208900
3469,2946200000,1209100
3470,2947000000,1209200
3471,2947900000,1209300
3472,2948700000,1209400
3473,2949600000,1209500
3474,2950400000,1209600
3475,2951300000,1209800
3476,2952100000,1209900
3477,2953000000,1210000
3478,2953800000,1210100
3479,2954700000,1210200
3480,2955500000,1210300
3481,2956400000,1210500
3482,2957200000,1210600
3483,2958100000,1210700
3484,2958900000,1210800
3485,2959800000,1210900
3486,2960700000,1211000
3487,2961500000,1211200
3488,2962400000,1211300
3489,2963200000,1211400
3490,2964100000,1211500
3491,2964900000,1211600
3492,2965800000,1211700
3493,2966600000,1211900
3494,2967500000,1212000
3495,2968300000,1212100
3496,2969200000,1212200
3497,2970000000,1212300
3498,2970900000,1212400
3499,2971700000,1212500
3500,2972600000,1212700
3501,2973400000,1212800
3502,2974300000,1212900
3503,2975100000,1213000
3504,2976000000,1213100
3505,2976900000,1213200
3506,2977700000,1213400
3507,2978600000,1213500
3508,2979400000,1213600
3509,2980300000,1213700
3510,2981100000,1213800
3511,2982000000,1213900
3512,2982800000,1214100
3513,2983700000,1214200
3514,2984500000,1214300
3515,2985400000,1214400
3516,2986200000,1214500
3517,2987100000,1214600
3518,2987900000,1214700
3519,2988800000,1214900
3520,2989600000,1215000
3521,2990500000,1215100
3522,2991300000,1215200
3523,2992200000,1215300
3524,2993000000,1215400
3525,2993900000,1215600
3526,2994800000,1215700
3527,2995600000,1215800
3528,2996500000,1215900
3529,2997300000,1216000
3530,2998200000,1216100
3531,2999000000,1216300
3532,2999900000,1216400
3533,3000700000,1216500
3534,3001600000,1216600
3535,3002400000,1216700
3536,3003300000,1216800
3537,3004100000,1216900
3538,3005000000,1217100
3539,3005800000,1217200
3540,3006700000,1217300
3541,3007500000,1217400
3542,3008400000,1217500
3543,3009200000,1217600
3544,3010100000,1217800
3545,3010900000,1217900
3546,3011800000,1218000
3547,3012700000,1218100
3548,3013500000,1218200
3549,3014400000,1218300
3550,3015200000,1218400
3551,3016100000,1218600
3552,3016900000,1218700
3553,3017800000,1218800
3554,3018600000,1218900
3555,3019500000,1219000
3556,3020300000,1219100
3557,3021200000,1219200
3558,3022000000,1219400
3559,3022900000,1219500
3560,3023700000,1219600
3561,3024600000,1219700
3562,3025400000,1219800
3563,3026300000,1219900
3564,3027100000,1220000
3565,3028000000,1220200
3566,3028800000,1220300
3567,3029700000,1220400
3568,3030600000,1220500
3569,3031400000,1220600
3570,3032300000,1220700
3571,3033100000,1220900
3572,3034000000,1221000
3573,3034800000,1221100
3574,3035700000,1221200
3575,3036500000,1221300
3576,3037400000,1221400
3577,3038200000,1221500
3578,3039100000,1221700
3579,3039900000,1221800
3580,3040800000,1221900
3581,3041600000,1222000
3582,3042500000,1222100
3583,3043300000,1222200
3584,3044200000,1222300
3585,3045000000,1222500
3586,3045900000,1222600
3587,3046700000,1222700
3588,3047600000,1222800
3589,3048500000,1222900
3590,3049300000,1223000
3591,3050200000,1223100
3592,3051000000,1223300
3593,3051900000,1223400
3594,3052700000,1223500
3595,3053600000,1223600
3596,3054400000,1223700
3597,3055300000,1223800
3598,3056100000,1223900
3599,3057000000,1224100
3600,3057800000,1224200
3601,3058700000,1224300
3602,3059500000,1224400
3603,3060400000,1224500
3604,3061200000,1224600
3605,3062100000,1224700
3606,3062900000,1224900
3607,3063800000,1225000
3608,3064600000,1225100
3609,3065500000,1225200
3610,3066400000,1225300
3611,3067200000,1225400
3612,3068100000,1225500
3613,3068900000,1225700
3614,3069800000,1225800
3615,3070600000,1225900
3616,3071500000,1226000
3617,3072300000,1226100
3618,3073200000,1226200
3619,3074000000,1226300
3620,3074900000,1226400
3621,3075700000,1226600
3622,3076600000,1226700
3623,3077400000,1226800
3624,3078300000,1226900
3625,3079100000,1227000
3626,3080000000,1227100
3627,3080800000,1227200
3628,3081700000,1227400
3629,3082500000,1227500
3630,3083400000,1227600
3631,3084300000,1227700
3632,3085100000,1227800
3633,3086000000,1227900
3634,3086800000,1228000
3635,3087700000,1228200
3636,3088500000,1228300
3637,3089400000,1228400
3638,3090200000,1228500
3639,3091100000,1228600
3640,3091900000,1228700
3641,3092800000,1228800
3642,3093600000,1228900
3643,3094500000,1229100
3644,3095300000,1229200
3645,3096200000,1229300
3646,3097000000,1229400
3647,3097900000,1229500
3648,3098700000,1229600
3649,3099600000,1229700
3650,3100400000,1229900
3651,3101300000,1230000
3652,3102200000,1230100
3653,3103000000,1230200
3654,3103900000,1230300
3655,3104700000,1230400
3656,3105600000,1230500
3657,3106400000,1230600
3658,3107300000,1230800
3659,3108100000,1230900
3660,3109000000,1231000
3661,3109800000,1231100
3662,3110700000,1231200
3663,3111500000,1231300
3664,3112400000,1231400
3665,3113200000,1231600
3666,3114100000,1231700
3667,3114900000,1231800
3668,3115800000,1231900
3669,3116600000,1232000
3670,3117500000,1232100
3671,3118400000,1232200
3672,3119200000,1232300
3673,3120100000,1232500
3674,3120900000,1232600
3675,3121800000,1232700
3676,3122600000,1232800
3677,3123500000,1232900
3678,3124300000,1233000
3679,3125200000,1233100
3680,3126000000,1233200
3681,3126900000,1233400
3682,3127700000,1233500
3683,3128600000,1233600
3684,3129400000,1233700
3685,3130300000,1233800
3686,3131100000,1233900
3687,3132000000,1234000
3688,3132800000,1234100
3689,3133700000,1234300
3690,3134500000,1234400
3691,3135400000,1234500
3692,3136300000,1234600
3693,3137100000,1234700
3694,3138000000,1234800
3695,3138800000,1234900
3696,3139700000,1235000
3697,3140500000,1235200
3698,3141400000,1235300
3699,3142200000,1235400
3700,3143100000,1235500
3701,3143900000,1235600
3702,3144800000,1235700
3703,3145600000,1235800
3704,3146500000,1235900
3705,3147300000,1236100
3706,3148200000,1236200
3707,3149000000,1236300
3708,3149900000,1236400
3709,3150700000,1236500
3710,3151600000,1236600
3711,3152400000,1236700
3712,3153300000,1236800
3713,3154200000,1237000
3714,3155000000,1237100
3715,3155900000,1237200
3716,3156700000,1237300
3717,3157600000,1237400
3718,3158400000,1237500
3719,3159300000,1237600
3720,3160100000,1237700
3721,3161000000,1237800
3722,3161800000,1238000
3723,3162700000,1238100
3724,3163500000,1238200
3725,3164400000,1238300
3726,3165200000,1238400
3727,3166100000,1238500
3728,3166900000,1238600
3729,3167800000,1238700
3730,3168600000,1238900
3731,3169500000,1239000
3732,3170300000,1239100
3733,3171200000,1239200
3734,3172100000,1239300
3735,3172900000,1239400
3736,3173800000,1239500
3737,3174600000,1239600
3738,3175500000,1239700
3739,3176300000,1239900
3740,3177200000,1240000
3741,3178000000,1240100
3742,3178900000,1240200
3743,3179700000,1240300
3744,3180600000,1240400
3745,3181400000,1240500
3746,3182300000,1240600
3747,3183100000,1240800
3748,3184000000,1240900
3749,3184800000,1241000
3750,3185700000,1241100
3751,3186500000,1241200
3752,3187400000,1241300
3753,3188200000,1241400
3754,3189100000,1241500
3755,3190000000,1241600
3756,3190800000,1241800
3757,3191700000,1241900
3758,3192500000,1242000
3759,3193400000,1242100
3760,3194200000,1242200
3761,3195100000,1242300
3762,3195900000,1242400
3763,3196800000,1242500
3764,3197600000,1242600
3765,3198500000,1242800
3766,3199300000,1242900
3767,3200200000,1243000
3768,3201000000,1243100
3769,3201900000,1243200
3770,3202700000,1243300
3771,3203600000,1243400
3772,3204400000,1243500
3773,3205300000,1243600
3774,3206100000,1243800
3775,3207000000,1243900
3776,3207900000,1244000
3777,3208700000,1244100
3778,3209600000,1244200
3779,3210400000,1244300
3780,3211300000,1244400
3781,3212100000,1244500
3782,3213000000,1244600
3783,3213800000,1244700
3784,3214700000,1244900
3785,3215500000,1245000
3786,3216400000,1245100
3787,3217200000,1245200
3788,3218100000,1245300
3789,3218900000,1245400
3790,3219800000,1245500
3791,3220600000,1245600
3792,3221500000,1245700
3793,3222300000,1245900
3794,3223200000,1246000
3795,3224000000,1246100
3796,3224900000,1246200
3797,3225800000,1246300
3798,3226600000,1246400
3799,3227500000,1246500
3800,3228300000,1246600
3801,3229200000,1246700
3802,3230000000,1246900
3803,3230900000,1247000
3804,3231700000,1247100
3805,3232600000,1247200
3806,3233400000,1247300
3807,3234300000,1247400
3808,3235100000,1247500
3809,3236000000,1247600
3810,3236800000,1247700
3811,3237700000,1247800
3812,3238500000,1248000
3813,3239400000,1248100
3814,3240200000,1248200
3815,3241100000,1248300
3816,3242000000,1248400
3817,3242800000,1248500
3818,3243700000,1248600
3819,3244500000,1248700
3820,3245400000,1248800
3821,3246200000,1248900
3822,3247100000,1249100
3823,3247900000,1249200
3824,3248800000,1249300
3825,3249600000,1249400
3826,3250500000,1249500
3827,3251300000,1249600
3828,3252200000,1249700
3829,3253000000,1249800
3830,3253900000,1249900
3831,3254700000,1250000
3832,3255600000,1250200
3833,3256400000,1250300
3834,3257300000,1250400
3835,3258100000,1250500
3836,3259000000,1250600
3837,3259900000,1250700
3838,3260700000,1250800
3839,3261600000,1250900
3840,3262400000,1251000
3841,3263300000,1251100
3842,3264100000,1251300
3843,3265000000,1251400
3844,3265800000,1251500
3845,3266700000,1251600
3846,3267500000,1251700
3847,3268400000,1251800
3848,3269200000,1251900
3849,3270100000,1252000
3850,3270900000,1252100
3851,3271800000,1252200
3852,3272600000,1252300
3853,3273500000,1252500
3854,3274300000,1252600
3855,3275200000,1252700
3856,3276000000,1252800
3857,3276900000,1252900
3858,3277800000,1253000
3859,3278600000,1253100
3860,3279500000,1253200
3861,3280300000,1253300
3862,3281200000,1253400
3863,3282000000,1253600
3864,3282900000,1253700
3865,3283700000,1253800
3866,3284600000,1253900
3867,3285400000,1254000
3868,3286300000,1254100
3869,3287100000,1254200
3870,3288000000,1254300
3871,3288800000,1254400
3872,3289700000,1254500
3873,3290500000,1254600
3874,3291400000,1254800
3875,3292200000,1254900
3876,3293100000,1255000
3877,3293900000,1255100
3878,3294800000,1255200
3879,3295700000,1255300
3880,3296500000,1255400
3881,3297400000,1255500
3882,3298200000,1255600
3883,3299100000,1255700
3884,3299900000,1255800
3885,3300800000,1256000
3886,3301600000,1256100
3887,3302500000,1256200
3888,3303300000,1256300
3889,3304200000,1256400
3890,3305000000,1256500
3891,3305900000,1256600
3892,3306700000,1256700
3893,3307600000,1256800
3894,3308400000,1256900
3895,3309300000,1257000
3896,3310100000,1257100
3897,3311000000,1257300
3898,3311800000,1257400
3899,3312700000,1257500
3900,3313600000,1257600
3901,3314400000,1257700
3902,3315300000,1257800
3903,3316100000,1257900
3904,3317000000,1258000
3905,3317800000,1258100
3906,3318700000,1258200
3907,3319500000,1258300
3908,3320400000,1258500
3909,3321200000,1258600
3910,3322100000,1258700
3911,3322900000,1258800
3912,3323800000,1258900
3913,3324600000,1259000
3914,3325500000,1259100
3915,3326300000,1259200
3916,3327200000,1259300
3917,3328000000,1259400
3918,3328900000,1259500
3919,3329700000,1259600
3920,3330600000,1259800
3921,3331500000,1259900
3922,3332300000,1260000
3923,3333200000,1260100
3924,3334000000,1260200
3925,3334900000,1260300
3926,3335700000,1260400
3927,3336600000,1260500
3928,3337400000,1260600
3929,3338300000,1260700
3930,3339100000,1260800
3931,3340000000,1260900
3932,3340800000,1261100
3933,3341700000,1261200
3934,3342500000,1261300
3935,3343400000,1261400
3936,3344200000,1261500
3937,3345100000,1261600
3938,3345900000,1261700
3939,3346800000,1261800
3940,3347600000,1261900
3941,3348500000,1262000
3942,3349400000,1262100
3943,3350200000,1262200
3944,3351100000,1262300
3945,3351900000,1262500
3946,3352800000,1262600
3947,3353600000,1262700
3948,3354500000,1262800
3949,3355300000,1262900
3950,3356200000,1263000
3951,3357000000,1263100
3952,3357900000,1263200
3953,3358700000,1263300
3954,3359600000,1263400
3955,3360400000,1263500
3956,3361300000,1263600
3957,3362100000,1263700
3958,3363000000,1263900
3959,3363800000,1264000
3960,3364700000,1264100
3961,3365500000,1264200
3962,3366400000,1264300
3963,3367300000,1264400
3964,3368100000,1264500
3965,3369000000,1264600
3966,3369800000,1264700
3967,3370700000,1264800
3968,3371500000,1264900
3969,3372400000,1265000
3970,3373200000,1265100
3971,3374100000,1265200
3972,3374900000,1265400
3973,3375800000,1265500
3974,3376600000,1265600
3975,3377500000,1265700
3976,3378300000,1265800
3977,3379200000,1265900
3978,3380000000,1266000
3979,3380900000,1266100
3980,3381700000,1266200
3981,3382600000,1266300
3982,3383500000,1266400
3983,3384300000,1266500
3984,3385200000,1266600
3985,3386000000,1266800
3986,3386900000,1266900
3987,3387700000,1267000
3988,3388600000,1267100
3989,3389400000,1267200
3990,3390300000,1267300
3991,3391100000,1267400
3992,3392000000,1267500
3993,3392800000,1267600
3994,3393700000,1267700
3995,3394500000,1267800
3996,3395400000,1267900
3997,3396200000,1268000
